id,slug,year,shadow,details
66,mount-gretna-grady,2018,0.0,
66,mount-gretna-grady,2019,0.0,
66,mount-gretna-grady,2020,0.0,
66,mount-gretna-grady,2021,,
66,mount-gretna-grady,2022,0.0,
66,mount-gretna-grady,2023,0.0,
66,mount-gretna-grady,2024,1.0,
