id,slug,year,shadow,details
62,concord-casimir,2018,1,
62,concord-casimir,2019,0,
62,concord-casimir,2020,1,
62,concord-casimir,2021,1,
62,concord-casimir,2022,0,
62,concord-casimir,2023,0,
62,concord-casimir,2024,1,
