id,slug,year,shadow,details
43,lawrenceville-lucy,2013,0,
43,lawrenceville-lucy,2014,1,
43,lawrenceville-lucy,2015,0,
43,lawrenceville-lucy,2016,0,
43,lawrenceville-lucy,2017,1,
43,lawrenceville-lucy,2018,1,
43,lawrenceville-lucy,2019,0,
43,lawrenceville-lucy,2020,0,
43,lawrenceville-lucy,2021,0,
43,lawrenceville-lucy,2022,1,
43,lawrenceville-lucy,2023,1,
43,lawrenceville-lucy,2024,0,
