id,slug,year,shadow,details
56,big-al,2017,1,
56,big-al,2018,0,
56,big-al,2019,1,
56,big-al,2020,0,
56,big-al,2021,1,
56,big-al,2022,1,
56,big-al,2023,1,
56,big-al,2024,0,
