id,slug,year,shadow,details
60,van-island-violet,2017,0,
60,van-island-violet,2018,0,
60,van-island-violet,2019,1,
60,van-island-violet,2020,1,
60,van-island-violet,2021,0,
60,van-island-violet,2022,1,
60,van-island-violet,2023,1,
60,van-island-violet,2024,1,
