id,slug,year,shadow,details
30,flatiron-freddy,2010,1,
30,flatiron-freddy,2011,1,
30,flatiron-freddy,2012,0,
30,flatiron-freddy,2013,1,
30,flatiron-freddy,2014,0,
30,flatiron-freddy,2015,1,
30,flatiron-freddy,2016,0,
30,flatiron-freddy,2017,0,
30,flatiron-freddy,2018,1,
30,flatiron-freddy,2019,1,
30,flatiron-freddy,2020,1,
30,flatiron-freddy,2021,1,
30,flatiron-freddy,2022,0,
30,flatiron-freddy,2023,1,
30,flatiron-freddy,2024,0,
