id,slug,year,shadow,details
52,tinicum-tim,2011,0.0,
52,tinicum-tim,2012,1.0,
52,tinicum-tim,2013,,
52,tinicum-tim,2014,1.0,
52,tinicum-tim,2015,1.0,
52,tinicum-tim,2016,,
52,tinicum-tim,2017,,
52,tinicum-tim,2018,1.0,
52,tinicum-tim,2019,1.0,
52,tinicum-tim,2020,0.0,
52,tinicum-tim,2021,0.0,
52,tinicum-tim,2022,,
52,tinicum-tim,2023,0.0,
52,tinicum-tim,2024,0.0,
