id,slug,year,shadow,details
44,mount-joy-minnie,2013,1,
44,mount-joy-minnie,2014,0,
44,mount-joy-minnie,2015,1,
44,mount-joy-minnie,2016,1,
44,mount-joy-minnie,2017,0,
44,mount-joy-minnie,2018,1,
44,mount-joy-minnie,2019,1,
44,mount-joy-minnie,2020,1,
44,mount-joy-minnie,2021,0,
44,mount-joy-minnie,2022,1,
44,mount-joy-minnie,2023,0,
44,mount-joy-minnie,2024,0,
